"TPR","TNR","FDR","F1","MCC","alpha_bias","fp_bias","MSE_theta","exact_match","method","rep","scenario"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.282564137944593,8.36550248076399e-05,0.0194553906655986,0,"mcp_pool",7,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.166428879425671,0.00121473443855429,0.0333291649139198,0,"scad",8,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.172879516196481,7.47989213753856e-05,0.0325806770651809,0,"mcp",8,"S05_highhet"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.21246291683526,0.00509416752405149,0.0198229926124592,0,"lasso",8,"S05_highhet"
1,0.568181818181818,0.76,0.387096774193548,0.369274472937998,0.215916980500309,0.00772552853735792,0.020282289110417,0,"enet",8,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.160284584274309,0.00201932515478897,0.0152139277903932,0,"scad_pool",8,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.159691200845973,0.00271501479674029,0.0152309705085384,0,"mcp_pool",8,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.158125095646414,0.00131285786618631,0.040237192411794,0,"scad",9,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.159215355341963,0.000873328019148006,0.0364406434269393,0,"mcp",9,"S05_highhet"
1,0.5,0.785714285714286,0.352941176470588,0.327326835353989,0.218697776735673,0.0135519847662012,0.0454093682526164,0,"lasso",9,"S05_highhet"
1,0.545454545454545,0.769230769230769,0.375,0.35478743759345,0.248992803983524,0.0129187016104708,0.0486149144435026,0,"enet",9,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.145853209201828,0.00324090272961509,0.0390235451991101,0,"scad_pool",9,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.152689652340286,0.00130740670841727,0.0392805540056784,0,"mcp_pool",9,"S05_highhet"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.11935182075036,0.00226741068246971,0.04937941991444,0,"scad",10,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.121570953636623,0.00034456274082975,0.0409023727880074,0,"mcp",10,"S05_highhet"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.199127965748028,0.00729734425003944,0.0251723151233629,0,"lasso",10,"S05_highhet"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.223979091903846,0.00765221331205061,0.0268554312738023,0,"enet",10,"S05_highhet"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.11935182075036,0.00226741068246971,0.0211573246956629,0,"scad_pool",10,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.125834456540217,8.26769312631777e-05,0.0213036426026769,0,"mcp_pool",10,"S05_highhet"
0.666666666666667,0.977272727272727,0.2,0.727272727272727,0.697518448882886,0.404874964010655,4.20203561046295e-05,0.0213372947589553,0,"scad",11,"S05_highhet"
0.5,1,0,0.666666666666667,0.684167454928235,0.405441537316838,0,0.0217273186545013,0,"mcp",11,"S05_highhet"
1,0.636363636363636,0.727272727272727,0.428571428571429,0.416597790450531,0.400540700135695,0.00507028906672645,0.0423421156467656,0,"lasso",11,"S05_highhet"
1,0.409090909090909,0.8125,0.315789473684211,0.276955854703499,0.36360973542863,0.0163688037142052,0.0399646668857789,0,"enet",11,"S05_highhet"
0.666666666666667,0.977272727272727,0.2,0.727272727272727,0.697518448882886,0.404874964010655,4.20203561046295e-05,0.0418722919873684,0,"scad_pool",11,"S05_highhet"
0.5,1,0,0.666666666666667,0.684167454928235,0.405441537316838,0,0.0419138601848307,0,"mcp_pool",11,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.132624903951618,0.00123920575644156,0.046156122686426,0,"scad",12,"S05_highhet"
1,1,0,1,1,0.147686965396886,0,0.0473968403373676,1,"mcp",12,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.181475926507727,0.00340359431628754,0.0354721418735472,0,"lasso",12,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.217599523168766,0.00399782106675165,0.0387584865049789,0,"enet",12,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.146706044871925,0.000185535504351567,0.0276948537769698,0,"scad_pool",12,"S05_highhet"
1,1,0,1,1,0.140495355824088,0,0.0274532385352855,1,"mcp_pool",12,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.0993964387183225,0.00342018428542825,0.0366273204369633,0,"scad",13,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.0995485592575918,0.00336857588377557,0.0387106566429687,0,"mcp",13,"S05_highhet"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.224170311387944,0.00708702361820722,0.0349586723780878,0,"lasso",13,"S05_highhet"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.253350575535683,0.00770560566942347,0.0377889277781806,0,"enet",13,"S05_highhet"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.0982434462573529,0.00410571047934856,0.0265588664373831,0,"scad_pool",13,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.100586262733523,0.00269680995729391,0.0266525996208116,0,"mcp_pool",13,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0926000874046145,0.000731879280604346,0.0389337163803678,0,"scad",14,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0870645775108972,0.000930979452413365,0.0395614734213307,0,"mcp",14,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.268976691296019,0.00199880675857023,0.0404993234745309,0,"lasso",14,"S05_highhet"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.254577844127613,0.00480784702483977,0.0395796719676597,0,"enet",14,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0872184846218168,0.00087743837339245,0.0289688196937453,0,"scad_pool",14,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0865843688622642,0.00112907108468681,0.0289612002799469,0,"mcp_pool",14,"S05_highhet"
0.833333333333333,0.909090909090909,0.444444444444444,0.666666666666667,0.62797293262218,0.531159938321351,0.00176384914633017,0.0128090876103659,0,"scad",15,"S05_highhet"
0.833333333333333,0.840909090909091,0.583333333333333,0.555555555555556,0.513021560700672,0.481507202576248,0.0044810304239035,0.0127649519767673,0,"mcp",15,"S05_highhet"
1,0.5,0.785714285714286,0.352941176470588,0.327326835353989,0.503062794252933,0.0112230131165327,0.0277782315386918,0,"lasso",15,"S05_highhet"
1,0.477272727272727,0.793103448275862,0.342857142857143,0.314238892412607,0.493619315724043,0.0154461939784913,0.0276034570192686,0,"enet",15,"S05_highhet"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.484240825178231,0.00459413599751092,0.025374540824062,0,"scad_pool",15,"S05_highhet"
0.833333333333333,0.931818181818182,0.375,0.714285714285714,0.678234328054695,0.487963832669479,0.00244513628841845,0.0254407721236593,0,"mcp_pool",15,"S05_highhet"
0.833333333333333,0.977272727272727,0.166666666666667,0.833333333333333,0.810606060606061,0.26670124087041,0.00038774264680574,0.023987111137373,0,"scad",16,"S05_highhet"
0.833333333333333,0.977272727272727,0.166666666666667,0.833333333333333,0.810606060606061,0.262397114748619,4.83787877315151e-06,0.0235268737145864,0,"mcp",16,"S05_highhet"
0.833333333333333,0.886363636363636,0.5,0.625,0.584684582151831,0.349243618409107,0.00145808799016271,0.0407233991486285,0,"lasso",16,"S05_highhet"
0.833333333333333,0.886363636363636,0.5,0.625,0.584684582151831,0.377370977825941,0.00140939300728192,0.0439220230650787,0,"enet",16,"S05_highhet"
0.833333333333333,0.977272727272727,0.166666666666667,0.833333333333333,0.810606060606061,0.27490309919438,0.000218943750675358,0.0337474719660405,0,"scad_pool",16,"S05_highhet"
0.833333333333333,1,0,0.909090909090909,0.90267093384844,0.271113153078991,0,0.0334479833139586,0,"mcp_pool",16,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.15226638079155,0.00183152309162669,0.0473334161614083,0,"scad",17,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.15363865505178,0.00012348903446222,0.0426061893640711,0,"mcp",17,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.315020324043621,0.00366678339835444,0.0470730372957535,0,"lasso",17,"S05_highhet"
1,0.545454545454545,0.769230769230769,0.375,0.35478743759345,0.289914473060301,0.0102061952284717,0.0450842219565247,0,"enet",17,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.152579796548222,0.000860593548751759,0.0344525246456331,0,"scad_pool",17,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.153364593580051,0.000305559534323589,0.0345014616107457,0,"mcp_pool",17,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.229229443045201,0.00224315301116362,0.0285059033321488,0,"scad",18,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.243947196270691,0.000326050601548586,0.0252451577695894,0,"mcp",18,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.366552229608463,0.00309815117180614,0.0410221350405851,0,"lasso",18,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.393464899528527,0.00288438428055988,0.0437221619373869,0,"enet",18,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.236680848869907,0.00137253504343074,0.0322299861124783,0,"scad_pool",18,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.243947196270691,0.000326050601548586,0.0325015202187246,0,"mcp_pool",18,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.207659760473537,0.00180950804122276,0.0206760944623798,0,"scad",19,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.206656901416223,0.00137758874274805,0.0248197620587968,0,"mcp",19,"S05_highhet"
1,0.5,0.785714285714286,0.352941176470588,0.327326835353989,0.255032883837546,0.0150012904878527,0.0467638930817592,0,"lasso",19,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.352083037884294,0.00350930036035345,0.0552696502021652,0,"enet",19,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.202751189221849,0.0021170616030202,0.0426979845148674,0,"scad_pool",19,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.203119047777031,0.00164644968142814,0.0428242954405667,0,"mcp_pool",19,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.346450645192259,0.00294858627342378,0.0148597932572986,0,"scad",20,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.34687297044348,0.0015248314947715,0.01636439615922,0,"mcp",20,"S05_highhet"
1,0.613636363636364,0.739130434782609,0.413793103448276,0.400098802026948,0.419866521735152,0.00727393685551194,0.0470990776280964,0,"lasso",20,"S05_highhet"
1,0.545454545454545,0.769230769230769,0.375,0.35478743759345,0.411629826058889,0.0121418898140468,0.0466662473494714,0,"enet",20,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.343161579777825,0.00347461806380229,0.0418346126731284,0,"scad_pool",20,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.341084672093713,0.00293497865813668,0.0417465936562444,0,"mcp_pool",20,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.299329764864051,0.00127472277121882,0.018473624400747,0,"scad",21,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.297547043593519,0.00113328321103099,0.0203246844100449,0,"mcp",21,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.428263113547512,0.00241047029618256,0.0450188179999568,0,"lasso",21,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.43573027174681,0.00271466857443046,0.0457516312736077,0,"enet",21,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.297603717738856,0.00226223211332062,0.0380562217621316,0,"scad_pool",21,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.297372648266162,0.00153479241602329,0.0380369652586417,0,"mcp_pool",21,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.184738425474369,0.00261436509493225,0.0356597078590772,0,"scad",22,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.181683281366421,0.00225409242560421,0.0357586440791201,0,"mcp",22,"S05_highhet"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.255664756916893,0.00527940686077203,0.0300777003561886,0,"lasso",22,"S05_highhet"
1,0.522727272727273,0.777777777777778,0.363636363636364,0.340824905430363,0.236360869826363,0.0105903920856695,0.0289733817100156,0,"enet",22,"S05_highhet"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.184738425474369,0.00261436509493225,0.0232919774732024,0,"scad_pool",22,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.17867140061749,0.00266025524212355,0.0230413690914254,0,"mcp_pool",22,"S05_highhet"
0.833333333333333,0.886363636363636,0.5,0.625,0.584684582151831,0.237392269317957,0.00206222181366315,0.037125727535881,0,"scad",23,"S05_highhet"
0.833333333333333,0.931818181818182,0.375,0.714285714285714,0.678234328054695,0.237340198347369,0.00126028405174201,0.0389216139269083,0,"mcp",23,"S05_highhet"
0.833333333333333,0.977272727272727,0.166666666666667,0.833333333333333,0.810606060606061,0.385515566391766,0.000154662774229314,0.0275825170037833,0,"lasso",23,"S05_highhet"
0.833333333333333,0.977272727272727,0.166666666666667,0.833333333333333,0.810606060606061,0.404381338926183,0.000235407931569931,0.0291774231503465,0,"enet",23,"S05_highhet"
0.833333333333333,0.863636363636364,0.545454545454545,0.588235294117647,0.546748013112513,0.232496002433271,0.00248943539891715,0.020928897266113,0,"scad_pool",23,"S05_highhet"
0.833333333333333,0.954545454545455,0.285714285714286,0.769230769230769,0.737867061374713,0.248734194786097,0.00034360338505883,0.0212106381447518,0,"mcp_pool",23,"S05_highhet"
0.833333333333333,0.727272727272727,0.705882352941177,0.434782608695652,0.38457258486502,0.269795241722031,0.00753539455451972,0.023321294331368,0,"scad",24,"S05_highhet"
0.833333333333333,0.818181818181818,0.615384615384615,0.526315789473684,0.482674044230921,0.270374572642082,0.00557178557233481,0.0224685144252764,0,"mcp",24,"S05_highhet"
0.833333333333333,0.409090909090909,0.838709677419355,0.27027027027027,0.162300688871203,0.329275247998578,0.0145091075804743,0.0409975350363496,0,"lasso",24,"S05_highhet"
0.833333333333333,0.681818181818182,0.736842105263158,0.4,0.344888963851307,0.373360698035125,0.0087278805213648,0.0445249690852178,0,"enet",24,"S05_highhet"
0.833333333333333,0.704545454545455,0.722222222222222,0.416666666666667,0.364145660813859,0.269299854489574,0.00861733510772049,0.0373324051280837,0,"scad_pool",24,"S05_highhet"
0.833333333333333,0.795454545454545,0.642857142857143,0.5,0.455083255680507,0.269855954868327,0.00697153190022599,0.0375628284385754,0,"mcp_pool",24,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.285900933283246,0.000255922975073637,0.0164458814388077,0,"scad",25,"S05_highhet"
1,1,0,1,1,0.288523999696494,0,0.0146867166168442,1,"mcp",25,"S05_highhet"
1,0.590909090909091,0.75,0.4,0.384353057392904,0.368922917057278,0.00444533922566593,0.0350969835641183,0,"lasso",25,"S05_highhet"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.397126593224982,0.00293658676069983,0.0372104492251845,0,"enet",25,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.285945170147254,7.90972519137158e-05,0.0300430627829891,0,"scad_pool",25,"S05_highhet"
1,1,0,1,1,0.288523999696494,0,0.030129091287716,1,"mcp_pool",25,"S05_highhet"
1,1,0,1,1,0.222443365897182,0,0.0303165066862727,1,"scad",26,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.234402761679036,0.000304712422755586,0.0322237643003739,0,"mcp",26,"S05_highhet"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.294164189045318,0.00795279662796074,0.0220345126408677,0,"lasso",26,"S05_highhet"
1,0.545454545454545,0.769230769230769,0.375,0.35478743759345,0.305703744808072,0.00958894765632565,0.022786827735249,0,"enet",26,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.236680037371429,0.00257895062479522,0.0191025128932178,0,"scad_pool",26,"S05_highhet"
1,1,0,1,1,0.226069805073124,0,0.0190837633232192,1,"mcp_pool",26,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.085834153374372,0.00175704565241153,0.0441744822321289,0,"scad",27,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.102955337753089,0.00018926629236186,0.0420075223939296,0,"mcp",27,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.220576751163134,0.00287108452053862,0.0319750207070015,0,"lasso",27,"S05_highhet"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.213792538704082,0.00507797644424557,0.031832993252749,0,"enet",27,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.0889993182902088,0.00134910528518708,0.0221479626605642,0,"scad_pool",27,"S05_highhet"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.086327428902545,0.00141464455861626,0.0221300078176677,0,"mcp_pool",27,"S05_highhet"
0.666666666666667,0.977272727272727,0.2,0.727272727272727,0.697518448882886,0.34929724628288,2.08518782287737e-05,0.0293217122768484,0,"scad",28,"S05_highhet"
0.666666666666667,1,0,0.8,0.798549409504691,0.351490062469295,0,0.027989162085039,0,"mcp",28,"S05_highhet"
0.833333333333333,0.477272727272727,0.821428571428571,0.294117647058824,0.203339397719902,0.334047297817159,0.0162947812660001,0.0628581201884559,0,"lasso",28,"S05_highhet"
0.833333333333333,0.681818181818182,0.736842105263158,0.4,0.344888963851307,0.383802593103353,0.00799625046261572,0.0682719360999501,0,"enet",28,"S05_highhet"
0.833333333333333,0.772727272727273,0.666666666666667,0.476190476190476,0.429772247480203,0.309383958993767,0.00486653870847366,0.0591878920082831,0,"scad_pool",28,"S05_highhet"
0.666666666666667,0.977272727272727,0.2,0.727272727272727,0.697518448882886,0.343953525610357,0.000310261366410814,0.0613915507393298,0,"mcp_pool",28,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.269634636942262,0.000731990351554116,0.0203487200814131,0,"scad",29,"S05_highhet"
1,1,0,1,1,0.2677156849699,0,0.0202258115388524,1,"mcp",29,"S05_highhet"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.336997082652549,0.00668680411434196,0.0459240505421095,0,"lasso",29,"S05_highhet"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.379605479226511,0.00343926353872666,0.0499830246057611,0,"enet",29,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.265777753854579,0.00104238813641072,0.0399373200116951,0,"scad_pool",29,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.26459411375085,0.000129828970194465,0.0399273720959157,0,"mcp_pool",29,"S05_highhet"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.236341896708041,0.00235686725227818,0.0245059576019822,0,"scad",30,"S05_highhet"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.218664327828086,0.00758857251876498,0.0279425167328301,0,"mcp",30,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.31286775342513,0.00532228754291222,0.0313452973691496,0,"lasso",30,"S05_highhet"
0.833333333333333,0.818181818181818,0.615384615384615,0.526315789473684,0.482674044230921,0.372535824465712,0.0030671082852512,0.0373601174659801,0,"enet",30,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.224866891581283,0.00616985699062243,0.0230490803442369,0,"scad_pool",30,"S05_highhet"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.217965404669621,0.0084967914986268,0.0228334470558221,0,"mcp_pool",30,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.196145035065778,0.000652809607106504,0.0412986385534946,0,"scad",31,"S05_highhet"
0.833333333333333,1,0,0.909090909090909,0.90267093384844,0.212870469492966,0,0.0342400475196152,0,"mcp",31,"S05_highhet"
0.833333333333333,0.931818181818182,0.375,0.714285714285714,0.678234328054695,0.316395093931704,0.000884513175516674,0.0335375256210698,0,"lasso",31,"S05_highhet"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.2608230585269,0.0062297301790676,0.0295720282667166,0,"enet",31,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.196145035065778,0.000652809607106504,0.0237008636600161,0,"scad_pool",31,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.184662921384346,0.00101735546367814,0.0230473192419859,0,"mcp_pool",31,"S05_highhet"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.169503849414248,0.00583688698385501,0.0453692711092578,0,"scad",32,"S05_highhet"
0.833333333333333,0.840909090909091,0.583333333333333,0.555555555555556,0.513021560700672,0.179720067411563,0.00460920536903648,0.0410920164973506,0,"mcp",32,"S05_highhet"
1,0.431818181818182,0.806451612903226,0.324324324324324,0.289098102051831,0.202471086455128,0.0164559490629104,0.0555368691378218,0,"lasso",32,"S05_highhet"
1,0.522727272727273,0.777777777777778,0.363636363636364,0.340824905430363,0.264008338684035,0.0106879853608414,0.0600840714768252,0,"enet",32,"S05_highhet"
1,0.704545454545455,0.684210526315789,0.48,0.471686377031934,0.162551532561963,0.00752428262681058,0.0526754754736197,0,"scad_pool",32,"S05_highhet"
0.833333333333333,0.977272727272727,0.166666666666667,0.833333333333333,0.810606060606061,0.213536082303226,0.00131398237079292,0.054942748934169,0,"mcp_pool",32,"S05_highhet"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.281624508174832,0.0105962346154225,0.0211259636773146,0,"scad",33,"S05_highhet"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.281575331687021,0.0111345850185952,0.0212073152444732,0,"mcp",33,"S05_highhet"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.397741550042114,0.00592923660492125,0.0477538769995269,0,"lasso",33,"S05_highhet"
1,0.568181818181818,0.76,0.387096774193548,0.369274472937998,0.370116064091037,0.0110697118117421,0.0457688146864319,0,"enet",33,"S05_highhet"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.282691224960404,0.0096730311542786,0.039575819432988,0,"scad_pool",33,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.294708447591009,0.00338827371001626,0.0395331283247258,0,"mcp_pool",33,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.244839174793996,0.00134820332768171,0.021377572677004,0,"scad",34,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.248964115378117,0.000427800683381771,0.0245801326488897,0,"mcp",34,"S05_highhet"
1,0.704545454545455,0.684210526315789,0.48,0.471686377031934,0.321424563977077,0.00696059456846167,0.0314522339953896,0,"lasso",34,"S05_highhet"
1,0.704545454545455,0.684210526315789,0.48,0.471686377031934,0.350742033820219,0.00665198466250983,0.0336177078443866,0,"enet",34,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.244839174793996,0.00134820332768171,0.0259129366417237,0,"scad_pool",34,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.248964115378117,0.000427800683381771,0.026132814633666,0,"mcp_pool",34,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.147440014939991,5.58313736530105e-05,0.0425514975495054,0,"scad",35,"S05_highhet"
1,1,0,1,1,0.147472497013188,0,0.0424351677357128,1,"mcp",35,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.230619001899976,0.00259722709921375,0.0478585424221259,0,"lasso",35,"S05_highhet"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.286811478656335,0.0019097661230505,0.0536895684812546,0,"enet",35,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.147379133294225,0.000169277976501332,0.038291091378185,0,"scad_pool",35,"S05_highhet"
1,1,0,1,1,0.147472497013188,0,0.0383073210973425,1,"mcp_pool",35,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.242589632959608,0.00051668083891517,0.0372836028653456,0,"scad",36,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.240298770221601,0.000546087744916962,0.0387503715254047,0,"mcp",36,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.302187543721862,0.00221626941058144,0.0388256609340573,0,"lasso",36,"S05_highhet"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.347799975933727,0.00142460649020415,0.0429958160174196,0,"enet",36,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.24053239284618,0.000683332487642279,0.0319613975933558,0,"scad_pool",36,"S05_highhet"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.240298770221601,0.000546087744916962,0.0319366405248245,0,"mcp_pool",36,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.169424735487066,0.0027958409601747,0.0244983183831883,0,"scad",37,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.176042682905467,0.00176424823257138,0.0271056298598081,0,"mcp",37,"S05_highhet"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.325393935261672,0.00167026681127246,0.0309274394142537,0,"lasso",37,"S05_highhet"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.295972922936941,0.00434590152715726,0.0288228293263774,0,"enet",37,"S05_highhet"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.185077020030454,0.00146801351211283,0.021987780734581,0,"scad_pool",37,"S05_highhet"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.200983284237206,0.000713149474000444,0.0227350014333935,0,"mcp_pool",37,"S05_highhet"
0.833333333333333,0.931818181818182,0.375,0.714285714285714,0.678234328054695,0.367523800327466,0.00148267527257649,0.0224319449860121,0,"scad",38,"S05_highhet"
0.666666666666667,0.977272727272727,0.2,0.727272727272727,0.697518448882886,0.381250772185092,0.000132968785168234,0.0244451932627032,0,"mcp",38,"S05_highhet"
0.833333333333333,0.863636363636364,0.545454545454545,0.588235294117647,0.546748013112513,0.412642991161361,0.00227964326332978,0.0402559536095037,0,"lasso",38,"S05_highhet"
0.833333333333333,0.818181818181818,0.615384615384615,0.526315789473684,0.482674044230921,0.42175381721598,0.00278488661721621,0.0413442556206936,0,"enet",38,"S05_highhet"
